Data Index	Xground	Yground	Zground	Xoff	Yoff	Zoff	Xon	Yon	Zon
1380.197864	8.71E-16	8.08E-16	6.20E-16	1.40E-15	9.34E-16	1.12E-15	1.52E-15	1.63E-15	1.68E-15
1380.271108	1.25E-15	8.03E-16	6.63E-16	1.33E-15	5.80E-16	1.04E-15	2.41E-15	1.76E-15	2.45E-15
1380.344351	1.23E-15	9.97E-16	7.14E-16	5.25E-16	5.73E-16	1.17E-15	1.74E-15	7.94E-16	1.62E-15
1380.417594	9.67E-16	1.23E-15	5.32E-16	9.29E-16	5.86E-16	1.35E-15	1.35E-15	1.93E-15	1.51E-15
1380.490838	8.07E-16	1.06E-15	7.84E-16	1.22E-15	8.93E-16	1.60E-15	1.11E-15	2.29E-15	1.40E-15
1380.564081	8.39E-16	4.71E-16	7.07E-16	1.16E-15	1.74E-15	1.16E-15	9.52E-16	1.60E-15	1.56E-15
1380.637325	9.10E-16	7.56E-16	6.46E-16	2.45E-15	1.13E-15	9.34E-16	1.53E-15	1.38E-15	1.96E-15
1380.710568	7.01E-16	1.24E-15	1.00E-15	2.68E-15	7.60E-16	7.27E-16	9.99E-16	1.70E-15	1.46E-15
1380.783811	8.58E-16	9.53E-16	1.44E-15	2.03E-15	1.50E-15	8.93E-16	1.10E-15	1.36E-15	2.47E-15
1380.857055	7.20E-16	7.08E-16	1.11E-15	1.10E-15	1.02E-15	1.19E-15	1.36E-15	9.71E-16	1.60E-15
1380.930298	5.29E-16	7.77E-16	6.85E-16	1.10E-15	1.19E-15	1.41E-15	1.45E-15	1.95E-15	1.55E-15
1381.003541	5.04E-16	1.04E-15	5.64E-16	1.62E-15	1.23E-15	1.25E-15	1.77E-15	1.91E-15	1.89E-15
1381.076785	5.33E-16	9.21E-16	9.54E-16	1.80E-15	1.09E-15	7.38E-16	1.80E-15	8.48E-16	1.11E-15
1381.150028	5.23E-16	7.22E-16	9.29E-16	1.34E-15	1.49E-15	1.22E-15	1.59E-15	7.92E-16	9.19E-16
1381.223271	7.68E-16	1.20E-15	1.08E-15	1.74E-15	1.59E-15	1.78E-15	6.54E-16	1.25E-15	9.13E-16
1381.296515	8.92E-16	1.43E-15	9.06E-16	1.39E-15	1.55E-15	2.35E-15	1.64E-15	1.27E-15	1.29E-15
1381.369758	6.72E-16	7.34E-16	9.21E-16	8.65E-16	1.06E-15	1.90E-15	1.95E-15	1.52E-15	2.23E-15
1381.443002	6.60E-16	8.39E-16	1.33E-15	1.26E-15	1.15E-15	1.37E-15	1.60E-15	1.65E-15	1.53E-15
1381.516245	9.80E-16	5.56E-16	9.62E-16	1.81E-15	1.33E-15	1.25E-15	1.58E-15	1.78E-15	1.11E-15
1381.589488	8.59E-16	4.84E-16	8.19E-16	1.45E-15	8.22E-16	1.32E-15	1.35E-15	1.51E-15	1.92E-15
1381.662732	4.90E-16	8.70E-16	1.05E-15	1.84E-15	8.02E-16	1.31E-15	1.94E-15	1.39E-15	1.79E-15
1381.735975	5.96E-16	1.32E-15	1.18E-15	9.27E-16	1.96E-15	7.22E-16	2.07E-15	1.33E-15	1.71E-15
1381.809218	9.85E-16	1.68E-15	7.87E-16	1.39E-15	2.38E-15	9.74E-16	1.60E-15	1.36E-15	2.02E-15
1381.882462	8.92E-16	8.06E-16	3.67E-16	1.70E-15	1.69E-15	1.01E-15	1.09E-15	1.16E-15	1.70E-15
1381.955705	6.01E-16	5.76E-16	7.49E-16	1.59E-15	1.47E-15	1.00E-15	6.79E-16	1.39E-15	1.21E-15
1382.028948	8.81E-16	6.77E-16	1.06E-15	1.15E-15	1.56E-15	1.62E-15	7.65E-16	1.16E-15	1.17E-15
1382.102192	7.29E-16	1.36E-15	6.71E-16	1.50E-15	1.66E-15	2.09E-15	1.44E-15	1.74E-15	1.31E-15
1382.175435	6.94E-16	1.11E-15	9.04E-16	1.87E-15	1.80E-15	1.51E-15	2.09E-15	1.60E-15	1.57E-15
1382.248678	7.74E-16	7.49E-16	7.06E-16	2.29E-15	8.42E-16	1.46E-15	2.16E-15	1.11E-15	1.96E-15
1382.321922	1.04E-15	5.28E-16	7.90E-16	1.83E-15	8.63E-16	1.80E-15	1.33E-15	9.14E-16	1.44E-15
1382.395165	1.00E-15	8.43E-16	1.11E-15	1.74E-15	1.30E-15	2.19E-15	1.70E-15	1.03E-15	5.51E-16
1382.468409	9.78E-16	8.47E-16	1.14E-15	1.57E-15	1.27E-15	1.61E-15	1.53E-15	1.26E-15	1.48E-15
1382.541652	1.23E-15	6.53E-16	9.39E-16	1.51E-15	1.81E-15	9.16E-16	9.61E-16	9.81E-16	1.76E-15
1382.614895	9.67E-16	4.96E-16	5.79E-16	1.15E-15	1.26E-15	1.95E-15	1.70E-15	1.26E-15	1.15E-15
1382.688139	6.67E-16	9.42E-16	9.96E-16	1.79E-15	1.24E-15	1.88E-15	2.11E-15	1.26E-15	1.67E-15
1382.761382	1.06E-15	9.21E-16	6.01E-16	1.13E-15	1.39E-15	1.90E-15	1.31E-15	1.18E-15	1.29E-15
1382.834625	1.12E-15	9.73E-16	4.24E-16	1.69E-15	9.00E-16	1.22E-15	1.20E-15	1.04E-15	1.43E-15
1382.907869	5.35E-16	9.08E-16	8.66E-16	1.33E-15	1.07E-15	1.21E-15	7.89E-16	8.12E-16	1.91E-15
1382.981112	5.39E-16	1.23E-15	7.56E-16	1.48E-15	1.63E-15	1.81E-15	1.02E-15	1.10E-15	1.60E-15
1383.054355	4.09E-16	9.17E-16	7.77E-16	9.75E-16	1.73E-15	2.24E-15	1.66E-15	1.49E-15	2.23E-15
1383.127599	6.27E-16	4.64E-16	6.39E-16	5.36E-16	1.96E-15	2.07E-15	1.46E-15	1.33E-15	1.37E-15
1383.200842	7.93E-16	7.95E-16	1.01E-15	1.31E-15	1.30E-15	1.70E-15	1.67E-15	1.26E-15	1.38E-15
1383.274086	7.29E-16	1.10E-15	1.39E-15	1.50E-15	9.99E-16	1.46E-15	2.17E-15	1.15E-15	1.58E-15
1383.347329	6.12E-16	5.62E-16	1.42E-15	2.04E-15	9.71E-16	1.32E-15	1.06E-15	8.17E-16	1.54E-15
1383.420572	4.55E-16	6.29E-16	1.02E-15	1.71E-15	1.48E-15	1.08E-15	9.86E-16	1.06E-15	1.91E-15
1383.493816	5.37E-16	8.24E-16	1.01E-15	1.38E-15	1.15E-15	9.93E-16	1.37E-15	1.36E-15	1.48E-15
1383.567059	5.96E-16	4.94E-16	8.43E-16	8.30E-16	1.39E-15	1.22E-15	1.00E-15	1.78E-15	1.56E-15
1383.640302	1.18E-15	7.02E-16	4.99E-16	1.14E-15	1.40E-15	9.13E-16	6.42E-16	1.61E-15	1.32E-15
1383.713546	1.09E-15	6.38E-16	4.95E-16	1.10E-15	1.23E-15	1.60E-15	1.06E-15	1.10E-15	1.58E-15
1383.786789	8.79E-16	7.17E-16	1.12E-15	1.51E-15	1.31E-15	2.16E-15	1.22E-15	1.09E-15	7.34E-16
1383.860032	6.10E-16	1.09E-15	1.11E-15	1.38E-15	1.56E-15	1.51E-15	1.11E-15	1.12E-15	7.26E-16
1383.933276	8.41E-16	1.40E-15	6.51E-16	1.29E-15	1.95E-15	1.18E-15	1.92E-15	1.21E-15	1.25E-15
1384.006519	8.83E-16	7.66E-16	4.14E-16	1.65E-15	1.38E-15	1.28E-15	2.93E-15	1.36E-15	1.57E-15
1384.079762	6.03E-16	5.94E-16	7.59E-16	1.55E-15	1.02E-15	1.19E-15	1.75E-15	1.14E-15	1.07E-15
1384.153006	6.40E-16	1.16E-15	8.82E-16	2.46E-15	1.20E-15	1.42E-15	1.21E-15	1.19E-15	9.87E-16
1384.226249	4.18E-16	9.55E-16	6.03E-16	2.03E-15	1.26E-15	1.62E-15	1.50E-15	1.67E-15	1.39E-15
1384.299493	3.64E-16	7.02E-16	5.84E-16	9.48E-16	1.36E-15	1.77E-15	1.28E-15	1.65E-15	1.47E-15
1384.372736	8.39E-16	6.14E-16	5.08E-16	1.43E-15	1.57E-15	1.62E-15	1.23E-15	1.50E-15	1.02E-15
1384.445979	1.61E-15	8.12E-16	4.19E-16	1.29E-15	1.65E-15	1.05E-15	1.18E-15	1.64E-15	1.06E-15
1384.519223	1.19E-15	7.19E-16	1.36E-15	1.12E-15	1.74E-15	1.54E-15	9.18E-16	1.74E-15	8.95E-16
1384.592466	4.24E-16	4.48E-16	1.51E-15	1.93E-15	1.97E-15	1.98E-15	1.21E-15	2.02E-15	8.34E-16
1384.665709	7.54E-16	5.03E-16	7.25E-16	1.99E-15	1.97E-15	1.23E-15	1.27E-15	1.15E-15	1.17E-15
1384.738953	6.67E-16	7.55E-16	1.03E-15	1.97E-15	9.57E-16	1.82E-15	2.17E-15	8.77E-16	1.39E-15
1384.812196	5.68E-16	8.74E-16	1.29E-15	1.59E-15	1.50E-15	1.24E-15	2.52E-15	8.70E-16	8.58E-16
1384.885439	6.67E-16	8.10E-16	7.11E-16	1.39E-15	1.39E-15	6.59E-16	3.21E-15	2.00E-15	9.32E-16
1384.958683	4.65E-16	7.66E-16	8.84E-16	1.27E-15	9.32E-16	1.15E-15	3.52E-15	2.22E-15	7.19E-16
1385.031926	1.02E-15	8.69E-16	1.27E-15	1.09E-15	9.56E-16	9.78E-16	2.27E-15	1.93E-15	1.20E-15
1385.105169	9.82E-16	8.17E-16	9.72E-16	1.74E-15	1.04E-15	1.07E-15	1.76E-15	2.24E-15	1.86E-15
1385.178413	1.01E-15	4.03E-16	8.76E-16	2.22E-15	1.33E-15	1.26E-15	8.74E-16	1.94E-15	9.35E-16
1385.251656	1.07E-15	6.98E-16	7.68E-16	1.83E-15	1.41E-15	1.16E-15	1.62E-15	1.13E-15	1.36E-15
1385.3249	1.27E-15	7.62E-16	7.41E-16	1.28E-15	8.17E-16	9.51E-16	1.41E-15	1.34E-15	1.60E-15
1385.398143	1.18E-15	1.63E-15	1.01E-15	9.30E-16	8.32E-16	1.08E-15	8.32E-16	1.38E-15	7.44E-16
1385.471386	8.92E-16	8.73E-16	9.58E-16	1.26E-15	9.94E-16	2.01E-15	6.12E-16	1.14E-15	9.03E-16
1385.54463	7.67E-16	5.94E-16	8.39E-16	1.30E-15	7.20E-16	1.75E-15	1.53E-15	1.07E-15	1.18E-15
1385.617873	8.80E-16	5.24E-16	1.03E-15	1.63E-15	1.07E-15	9.27E-16	1.66E-15	7.44E-16	1.87E-15
1385.691116	1.12E-15	7.18E-16	6.90E-16	1.99E-15	1.33E-15	1.44E-15	1.25E-15	3.83E-16	1.28E-15
1385.76436	1.31E-15	5.62E-16	5.77E-16	1.81E-15	1.31E-15	1.53E-15	1.11E-15	1.20E-15	1.01E-15
1385.837603	8.03E-16	7.04E-16	9.21E-16	1.93E-15	9.30E-16	2.20E-15	6.37E-16	1.78E-15	1.18E-15
1385.910846	3.49E-16	5.76E-16	8.62E-16	1.90E-15	9.08E-16	2.45E-15	1.35E-15	1.11E-15	7.90E-16
1385.98409	4.03E-16	8.13E-16	8.20E-16	1.83E-15	1.01E-15	1.78E-15	1.16E-15	9.93E-16	1.17E-15
1386.057333	6.85E-16	8.71E-16	1.34E-15	2.09E-15	2.21E-15	1.85E-15	1.06E-15	1.11E-15	1.26E-15
1386.130577	5.95E-16	5.12E-16	1.33E-15	1.38E-15	1.78E-15	1.42E-15	1.15E-15	7.52E-16	8.32E-16
1386.20382	5.12E-16	7.10E-16	1.15E-15	1.03E-15	5.83E-16	9.84E-16	1.50E-15	6.78E-16	7.66E-16
1386.277063	9.66E-16	1.07E-15	9.84E-16	8.75E-16	1.87E-15	1.03E-15	1.32E-15	1.69E-15	7.68E-16
1386.350307	9.07E-16	8.41E-16	1.03E-15	1.60E-15	1.38E-15	1.27E-15	1.03E-15	1.94E-15	1.15E-15
1386.42355	4.22E-16	9.94E-16	6.48E-16	9.71E-16	1.26E-15	1.27E-15	1.19E-15	1.37E-15	1.55E-15
1386.496793	4.02E-16	1.07E-15	6.47E-16	1.11E-15	8.62E-16	9.55E-16	1.44E-15	2.34E-15	1.56E-15
1386.570037	7.43E-16	6.64E-16	8.33E-16	8.69E-16	7.40E-16	8.95E-16	1.31E-15	2.57E-15	1.03E-15
1386.64328	5.75E-16	5.59E-16	8.65E-16	1.20E-15	1.06E-15	1.06E-15	1.27E-15	1.52E-15	1.49E-15
1386.716523	7.92E-16	6.63E-16	9.17E-16	1.64E-15	1.72E-15	1.45E-15	1.95E-15	1.01E-15	1.47E-15
1386.789767	8.77E-16	9.18E-16	4.11E-16	1.72E-15	1.39E-15	2.06E-15	2.09E-15	4.85E-16	1.38E-15
1386.86301	9.97E-16	1.29E-15	4.01E-16	1.41E-15	9.30E-16	1.40E-15	1.45E-15	7.55E-16	2.19E-15
1386.936253	9.52E-16	1.07E-15	7.16E-16	1.57E-15	1.83E-15	1.08E-15	1.01E-15	1.04E-15	2.44E-15
1387.009497	7.58E-16	9.08E-16	1.13E-15	2.51E-15	1.55E-15	2.32E-15	9.91E-16	1.56E-15	2.04E-15
1387.08274	1.11E-15	8.31E-16	8.71E-16	2.44E-15	9.04E-16	2.17E-15	1.67E-15	1.49E-15	9.87E-16
1387.155984	7.04E-16	1.09E-15	7.23E-16	1.80E-15	7.94E-16	1.10E-15	9.09E-16	2.28E-15	8.84E-16
1387.229227	4.33E-16	8.42E-16	1.05E-15	1.31E-15	1.43E-15	1.10E-15	7.92E-16	9.97E-16	6.85E-16
1387.30247	8.27E-16	1.25E-15	9.00E-16	1.25E-15	1.22E-15	1.34E-15	1.43E-15	6.50E-16	9.80E-16
1387.375714	1.07E-15	9.01E-16	1.45E-15	1.11E-15	1.04E-15	1.08E-15	1.22E-15	5.66E-16	1.35E-15
1387.448957	7.71E-16	4.71E-16	1.28E-15	1.17E-15	1.12E-15	1.26E-15	1.37E-15	6.28E-16	1.88E-15
1387.5222	9.40E-16	7.26E-16	8.04E-16	1.70E-15	7.90E-16	8.78E-16	1.02E-15	1.42E-15	1.33E-15
1387.595444	6.69E-16	6.88E-16	9.24E-16	1.63E-15	9.76E-16	1.35E-15	1.15E-15	2.26E-15	1.38E-15
1387.668687	6.13E-16	5.29E-16	1.05E-15	1.35E-15	1.56E-15	1.16E-15	9.55E-16	1.53E-15	1.70E-15
1387.74193	8.56E-16	3.52E-16	5.64E-16	1.34E-15	1.14E-15	1.34E-15	9.36E-16	9.31E-16	2.07E-15
1387.815174	9.75E-16	7.11E-16	4.63E-16	9.90E-16	1.36E-15	1.27E-15	7.81E-16	7.72E-16	1.95E-15
1387.888417	7.35E-16	7.76E-16	1.08E-15	9.60E-16	1.31E-15	1.32E-15	9.74E-16	7.40E-16	1.31E-15
1387.961661	6.79E-16	1.12E-15	6.24E-16	1.22E-15	1.61E-15	1.18E-15	1.13E-15	1.34E-15	1.08E-15
1388.034904	1.11E-15	1.43E-15	4.64E-16	1.88E-15	2.16E-15	9.25E-16	1.50E-15	8.84E-16	1.39E-15
1388.108147	9.94E-16	1.45E-15	9.00E-16	1.49E-15	1.79E-15	1.20E-15	1.14E-15	1.04E-15	2.09E-15
1388.181391	1.31E-15	1.52E-15	1.06E-15	1.48E-15	1.65E-15	1.20E-15	1.27E-15	7.55E-16	1.83E-15
1388.254634	1.22E-15	1.78E-15	8.43E-16	1.94E-15	1.18E-15	1.45E-15	1.54E-15	5.11E-16	1.23E-15
1388.327877	1.11E-15	1.46E-15	7.90E-16	1.65E-15	1.15E-15	1.06E-15	9.98E-16	6.81E-16	1.04E-15
1388.401121	7.50E-16	6.27E-16	5.49E-16	1.13E-15	1.59E-15	6.80E-16	8.12E-16	1.00E-15	7.65E-16
1388.474364	5.26E-16	4.48E-16	3.96E-16	1.12E-15	1.08E-15	1.12E-15	8.49E-16	1.12E-15	1.61E-15
1388.547607	5.52E-16	7.75E-16	8.55E-16	1.32E-15	8.20E-16	1.01E-15	1.59E-15	1.62E-15	1.46E-15
1388.620851	7.59E-16	9.18E-16	9.93E-16	1.31E-15	1.28E-15	1.30E-15	2.33E-15	1.94E-15	1.27E-15
1388.694094	9.04E-16	1.04E-15	6.20E-16	1.72E-15	1.30E-15	1.53E-15	2.32E-15	1.16E-15	7.32E-16
1388.767337	8.27E-16	1.08E-15	1.12E-15	2.56E-15	1.21E-15	1.27E-15	1.94E-15	1.08E-15	1.40E-15
1388.840581	8.08E-16	1.14E-15	1.42E-15	2.38E-15	1.12E-15	1.47E-15	4.10E-16	1.41E-15	2.15E-15
1388.913824	6.31E-16	1.12E-15	1.38E-15	1.59E-15	1.59E-15	1.38E-15	1.30E-15	1.50E-15	1.85E-15
1388.987068	8.45E-16	9.84E-16	1.48E-15	1.29E-15	1.49E-15	1.21E-15	1.05E-15	1.24E-15	1.67E-15
1389.060311	5.86E-16	5.87E-16	8.58E-16	9.93E-16	2.20E-15	1.21E-15	6.79E-16	1.63E-15	1.91E-15
1389.133554	4.37E-16	3.48E-16	8.69E-16	1.26E-15	2.69E-15	8.51E-16	1.25E-15	1.51E-15	1.14E-15
1389.206798	5.61E-16	5.32E-16	9.81E-16	1.09E-15	1.27E-15	1.62E-15	1.86E-15	7.19E-16	1.16E-15
1389.280041	7.44E-16	6.81E-16	9.08E-16	1.68E-15	1.49E-15	1.43E-15	1.68E-15	4.43E-16	1.65E-15
1389.353284	5.73E-16	8.43E-16	1.31E-15	2.57E-15	1.70E-15	1.83E-15	1.59E-15	6.42E-16	9.69E-16
1389.426528	7.37E-16	9.68E-16	1.48E-15	1.66E-15	1.37E-15	1.83E-15	1.61E-15	8.24E-16	1.15E-15
1389.499771	6.04E-16	1.08E-15	7.63E-16	1.56E-15	1.33E-15	2.08E-15	1.67E-15	1.71E-15	1.04E-15
1389.573014	6.99E-16	1.04E-15	8.17E-16	9.44E-16	1.17E-15	1.56E-15	1.78E-15	1.70E-15	9.60E-16
1389.646258	8.05E-16	1.35E-15	1.26E-15	9.15E-16	1.25E-15	1.02E-15	1.56E-15	1.24E-15	8.41E-16
1389.719501	1.13E-15	1.05E-15	7.37E-16	1.00E-15	1.84E-15	8.93E-16	1.41E-15	1.00E-15	6.92E-16
1389.792744	1.14E-15	8.84E-16	7.01E-16	1.52E-15	9.07E-16	1.42E-15	1.08E-15	9.25E-16	1.27E-15
1389.865988	6.62E-16	9.28E-16	8.52E-16	1.79E-15	7.02E-16	2.40E-15	1.11E-15	9.74E-16	1.11E-15
1389.939231	6.23E-16	6.68E-16	9.88E-16	1.56E-15	9.21E-16	1.20E-15	1.48E-15	1.59E-15	1.42E-15
1390.012475	1.23E-15	4.81E-16	8.25E-16	1.92E-15	1.61E-15	9.82E-16	2.22E-15	1.44E-15	1.51E-15
1390.085718	6.18E-16	8.47E-16	1.03E-15	1.72E-15	1.75E-15	7.21E-16	1.99E-15	8.46E-16	2.03E-15
1390.158961	5.38E-16	9.74E-16	1.33E-15	1.47E-15	8.35E-16	9.95E-16	1.89E-15	1.29E-15	1.50E-15
1390.232205	8.16E-16	6.78E-16	5.81E-16	1.31E-15	7.44E-16	1.48E-15	2.24E-15	1.31E-15	1.62E-15
1390.305448	1.07E-15	6.13E-16	5.89E-16	1.62E-15	8.31E-16	1.25E-15	1.97E-15	1.10E-15	2.33E-15
1390.378691	1.32E-15	4.15E-16	8.28E-16	1.60E-15	1.33E-15	1.34E-15	1.60E-15	4.60E-16	1.16E-15
1390.451935	1.01E-15	5.13E-16	1.03E-15	1.75E-15	1.03E-15	1.56E-15	1.35E-15	9.85E-16	1.19E-15
1390.525178	8.93E-16	9.97E-16	1.06E-15	1.42E-15	9.99E-16	1.23E-15	1.42E-15	9.22E-16	9.01E-16
1390.598421	5.80E-16	8.95E-16	1.15E-15	1.71E-15	6.74E-16	7.72E-16	2.15E-15	1.19E-15	1.65E-15
1390.671665	3.23E-16	8.66E-16	8.07E-16	1.39E-15	9.84E-16	8.90E-16	1.22E-15	1.03E-15	2.39E-15
1390.744908	2.70E-16	7.84E-16	6.51E-16	1.47E-15	1.17E-15	9.03E-16	1.73E-15	4.60E-16	1.62E-15
1390.818152	3.62E-16	5.17E-16	1.06E-15	2.04E-15	1.47E-15	9.60E-16	1.19E-15	8.51E-16	1.06E-15
1390.891395	6.53E-16	8.25E-16	9.60E-16	1.45E-15	1.40E-15	1.13E-15	2.61E-15	6.29E-16	1.22E-15
1390.964638	9.21E-16	7.62E-16	8.52E-16	1.37E-15	1.62E-15	1.27E-15	1.10E-15	7.56E-16	1.45E-15
1391.037882	5.04E-16	6.07E-16	7.49E-16	7.55E-16	1.01E-15	1.10E-15	7.76E-16	1.32E-15	1.13E-15
1391.111125	5.57E-16	8.28E-16	6.74E-16	8.96E-16	5.14E-16	1.70E-15	1.15E-15	2.25E-15	1.33E-15
1391.184368	6.12E-16	6.38E-16	6.72E-16	2.13E-15	7.30E-16	2.32E-15	1.88E-15	1.62E-15	1.11E-15
1391.257612	7.15E-16	5.97E-16	4.95E-16	1.77E-15	1.16E-15	2.54E-15	2.06E-15	1.42E-15	1.39E-15
1391.330855	7.09E-16	8.12E-16	4.60E-16	1.31E-15	1.34E-15	1.76E-15	1.39E-15	1.52E-15	9.61E-16
1391.404098	8.40E-16	8.75E-16	1.25E-15	1.54E-15	1.85E-15	1.87E-15	1.55E-15	1.26E-15	9.72E-16
1391.477342	8.65E-16	9.63E-16	1.44E-15	2.30E-15	1.60E-15	1.64E-15	1.05E-15	1.02E-15	1.32E-15
1391.550585	7.26E-16	1.15E-15	1.17E-15	1.62E-15	1.80E-15	1.33E-15	1.19E-15	9.45E-16	1.43E-15
1391.623828	7.14E-16	8.92E-16	1.36E-15	5.74E-16	1.41E-15	1.69E-15	7.46E-16	9.18E-16	1.27E-15
1391.697072	1.03E-15	6.68E-16	1.08E-15	9.70E-16	1.94E-15	1.64E-15	2.73E-16	1.48E-15	1.60E-15
1391.770315	7.44E-16	9.11E-16	1.16E-15	1.61E-15	1.90E-15	1.13E-15	1.01E-15	8.76E-16	1.05E-15
1391.843559	5.60E-16	1.20E-15	9.68E-16	8.13E-16	1.34E-15	6.01E-16	1.56E-15	1.01E-15	9.80E-16
1391.916802	9.04E-16	9.68E-16	1.04E-15	6.20E-16	8.57E-16	1.30E-15	1.08E-15	5.73E-16	1.58E-15
1391.990045	1.12E-15	7.50E-16	5.73E-16	6.04E-16	7.49E-16	1.38E-15	6.91E-16	5.14E-16	1.44E-15
1392.063289	1.41E-15	8.58E-16	6.15E-16	8.43E-16	1.03E-15	1.22E-15	5.48E-16	8.62E-16	1.10E-15
1392.136532	9.83E-16	7.79E-16	6.00E-16	1.31E-15	1.03E-15	1.60E-15	6.63E-16	1.47E-15	7.90E-16
1392.209775	5.43E-16	6.88E-16	4.14E-16	1.21E-15	1.34E-15	1.93E-15	1.18E-15	1.02E-15	8.89E-16
1392.283019	9.22E-16	1.19E-15	4.37E-16	9.77E-16	1.51E-15	1.36E-15	1.24E-15	9.65E-16	1.35E-15
1392.356262	1.57E-15	1.01E-15	8.99E-16	1.46E-15	1.32E-15	1.46E-15	1.80E-15	1.07E-15	1.24E-15
1392.429505	1.21E-15	6.99E-16	1.02E-15	1.26E-15	1.17E-15	1.70E-15	2.35E-15	7.76E-16	1.64E-15
1392.502749	7.32E-16	6.42E-16	8.07E-16	1.16E-15	1.18E-15	2.39E-15	1.37E-15	1.02E-15	1.86E-15
1392.575992	4.96E-16	7.78E-16	9.26E-16	7.41E-16	1.21E-15	2.39E-15	1.57E-15	7.86E-16	2.15E-15
1392.649236	9.00E-16	1.06E-15	9.31E-16	8.92E-16	1.60E-15	1.43E-15	1.35E-15	1.10E-15	1.69E-15
1392.722479	1.52E-15	1.43E-15	6.20E-16	1.21E-15	1.62E-15	1.08E-15	1.78E-15	1.46E-15	1.68E-15
1392.795722	1.06E-15	1.23E-15	7.99E-16	1.25E-15	1.75E-15	1.52E-15	2.48E-15	1.04E-15	1.14E-15
1392.868966	6.96E-16	1.24E-15	1.05E-15	1.42E-15	1.72E-15	8.79E-16	2.93E-15	7.40E-16	1.17E-15
1392.942209	1.02E-15	1.14E-15	8.39E-16	1.32E-15	1.33E-15	6.07E-16	1.88E-15	5.22E-16	1.44E-15
1393.015452	8.37E-16	8.21E-16	1.23E-15	1.10E-15	1.89E-15	3.57E-16	1.43E-15	9.45E-16	1.54E-15
1393.088696	8.37E-16	7.16E-16	9.01E-16	1.39E-15	1.84E-15	9.05E-16	2.26E-15	1.16E-15	1.21E-15
1393.161939	7.16E-16	8.26E-16	7.92E-16	1.56E-15	1.52E-15	9.74E-16	1.20E-15	1.58E-15	1.14E-15
1393.235182	5.51E-16	9.06E-16	9.97E-16	1.83E-15	1.32E-15	1.15E-15	7.32E-16	1.48E-15	1.09E-15
1393.308426	9.65E-16	9.10E-16	5.25E-16	1.78E-15	1.37E-15	1.19E-15	9.07E-16	1.62E-15	7.42E-16
1393.381669	1.39E-15	1.07E-15	7.54E-16	1.40E-15	1.91E-15	1.52E-15	1.02E-15	9.87E-16	1.22E-15
1393.454912	8.63E-16	1.05E-15	6.92E-16	1.81E-15	2.42E-15	1.66E-15	7.77E-16	4.41E-16	1.41E-15
1393.528156	6.95E-16	6.45E-16	6.83E-16	8.77E-16	2.20E-15	1.10E-15	8.55E-16	9.51E-16	2.78E-15
1393.601399	7.39E-16	8.01E-16	6.47E-16	1.25E-15	1.59E-15	9.00E-16	7.13E-16	9.06E-16	2.42E-15
1393.674643	1.05E-15	7.89E-16	6.46E-16	1.36E-15	1.55E-15	1.39E-15	9.54E-16	1.10E-15	1.36E-15
1393.747886	1.05E-15	7.06E-16	4.18E-16	9.06E-16	1.26E-15	2.19E-15	1.20E-15	1.41E-15	1.88E-15
1393.821129	7.76E-16	9.33E-16	2.44E-16	1.33E-15	2.10E-15	2.10E-15	1.55E-15	5.30E-16	1.41E-15
1393.894373	1.47E-15	1.31E-15	5.50E-16	1.27E-15	2.56E-15	1.34E-15	8.05E-16	8.12E-16	1.06E-15
1393.967616	1.24E-15	1.44E-15	6.22E-16	1.13E-15	1.72E-15	1.78E-15	9.26E-16	1.49E-15	1.21E-15
1394.040859	5.68E-16	1.08E-15	7.95E-16	1.23E-15	8.54E-16	1.65E-15	1.15E-15	1.02E-15	1.70E-15
1394.114103	7.14E-16	7.18E-16	1.19E-15	9.61E-16	1.51E-15	1.16E-15	1.17E-15	8.43E-16	1.51E-15
1394.187346	7.80E-16	6.97E-16	1.25E-15	1.43E-15	1.19E-15	1.15E-15	1.32E-15	5.53E-16	1.43E-15
1394.260589	6.94E-16	8.87E-16	1.50E-15	1.18E-15	8.16E-16	1.25E-15	1.19E-15	9.51E-16	1.41E-15
1394.333833	6.94E-16	5.32E-16	9.27E-16	1.24E-15	9.32E-16	2.47E-15	1.37E-15	1.47E-15	1.08E-15
1394.407076	6.78E-16	4.25E-16	6.74E-16	1.50E-15	1.39E-15	3.25E-15	1.22E-15	2.00E-15	9.71E-16
1394.480319	5.26E-16	6.93E-16	7.13E-16	1.43E-15	8.69E-16	2.00E-15	1.03E-15	1.42E-15	8.99E-16
1394.553563	6.25E-16	1.08E-15	4.28E-16	1.49E-15	1.08E-15	1.09E-15	1.13E-15	1.38E-15	1.03E-15
1394.626806	8.75E-16	9.39E-16	5.46E-16	1.10E-15	1.23E-15	1.07E-15	1.29E-15	1.58E-15	1.75E-15
1394.70005	1.27E-15	8.93E-16	1.01E-15	1.01E-15	1.27E-15	1.01E-15	1.37E-15	1.93E-15	1.32E-15
1394.773293	1.20E-15	9.90E-16	1.16E-15	1.56E-15	1.83E-15	1.22E-15	1.22E-15	1.48E-15	1.45E-15
1394.846536	7.28E-16	8.68E-16	7.70E-16	1.67E-15	1.94E-15	1.22E-15	1.42E-15	1.23E-15	1.91E-15
1394.91978	5.83E-16	6.19E-16	4.43E-16	1.71E-15	1.29E-15	1.32E-15	1.12E-15	1.21E-15	1.44E-15
